status,title,doi,authors,year,code,website,keywords,projects,selected
publish,Evaluating GANs in Medical Imaging,10.1007/978-3-030-88210-5_10,Lorenzo Tronchin; Rosa Sicilia; Ermanno Cordelli; Sara Ramella; Paolo Soda,2021,,https://doi.org/10.1007/978-3-030-88210-5_10,oncology; generative AI; medical imaging,,FALSE
publish,EDITORIAL,10.1111/coin.12493,Sebastián Ventura; Paolo Soda; Alejandro Rodríguez‐González,2021,,https://doi.org/10.1111/coin.12493,COVID-19,,FALSE
publish,Describing rumours: a comparative evaluation of two handcrafted representations for rumour detection,10.1109/idt52577.2021.9497615,Luisa Francini; Paolo Soda; Rosa Sicilia,2021,,https://doi.org/10.1109/idt52577.2021.9497615,medical imaging,,FALSE
publish,Deep Reinforcement Learning for Fractionated Radiotherapy in Non-Small Cell Lung Carcinoma,10.1016/j.artmed.2021.102137,Matteo Tortora; Ermanno Cordelli; Rosa Sicilia; M. Miele; Paolo Matteucci; Giulio Iannello; Sara Ramella; Paolo Soda,2021,,https://doi.org/10.1016/j.artmed.2021.102137,oncology; medical imaging,,FALSE
publish,Categorizing the feature space for two-class imbalance learning,10.1109/icpr48806.2021.9413015,Rosa Sicilia; Ermanno Cordelli; Paolo Soda,2021,,https://doi.org/10.1109/icpr48806.2021.9413015,medical imaging,,FALSE
publish,Artificial intelligence against COVID-19 Pandemic using Chest X-ray Images,10.1109/iccicc53683.2021.9811313,Paolo Soda,2021,,https://doi.org/10.1109/iccicc53683.2021.9811313,oncology; COVID-19; multimodal learning,,FALSE
publish,An Empirical Study on the Joint Impact of Feature Selection and Data Re-sampling on Imbalance Classification,10.48550/arxiv.2109.00201,Chongsheng Zhang; Paolo Soda; Jingjun Bi; Gaojuan Fan; George Almpanidis; S. Martí-García,2021,,,medical imaging,,FALSE
publish,3T MRI-Radiomic Approach to Predict for Lymph Node Status in Breast Cancer Patients,10.3390/cancers13092228,Domiziana Santucci; Eliodoro Faiella; Ermanno Cordelli; Rosa Sicilia; Carlo de Felice; Bruno Beomonte Zobel; Giulio Iannello; Paolo Soda,2021,,,radiomics; oncology; medical imaging,,FALSE
publish,Title Page iii,10.1109/cbms49503.2020.00002,Alba García; Seco de Herrera; Alejandro González; Koshy Santosh; Zelalem Temesgen; Bridget Kane; Paolo Soda,2020,,,,,FALSE
publish,Time-Window SIQR Analysis of COVID-19 Outbreak and Containment Measures in Italy,10.1109/cbms49503.2020.00059,Ermanno Cordelli; Matteo Tortora; Rosa Sicilia; Paolo Soda,2020,,https://doi.org/10.1109/cbms49503.2020.00059,COVID-19; medical imaging,,FALSE
publish,The new era of LED microscopes in immunofluorescence anti-nuclear antibody (ANA) testing,10.1515/cclm-2019-1103,María Infantino; Mariangela Manfredi; Valentina Grossi; Mario Merone; Paolo Soda,2020,,https://doi.org/10.1515/cclm-2019-1103,,,FALSE
publish,Radiomics-Based Prediction of Overall Survival in Lung Cancer Using Different Volumes-Of-Interest,10.3390/app10186425,Natascha Claudia D’Amico; Rosa Sicilia; Ermanno Cordelli; Lorenzo Tronchin; Carlo Greco; Michele Fiore; A. Carnevale; Giulio Iannello; Sara Ramella; Paolo Soda,2020,,,radiomics; oncology; clinical prediction,,FALSE
publish,Radiomics-Based Non-Invasive Lymph Node Metastases Prediction in Breast Cancer,10.1109/cbms49503.2020.00098,Ermanno Cordelli; Rosa Sicilia; Domiziana Santucci; Carlo de Felice; Carlo Cosimo Quattrocchi; Bruno Beomonte Zobel; Giulio Iannello; Paolo Soda,2020,,https://doi.org/10.1109/cbms49503.2020.00098,radiomics; oncology; clinical prediction,,FALSE
publish,Radiomic analysis of T2 and ADC mpMRI images in the diagnosis of clinical significant prostate cancer: An early experience,10.1016/s2666-1683(20)32888-3,Francesco Prata; Ermanno Cordelli; Francesco Esperto; Angelo Civitella; P. Tuzzolo; Rosa Sicilia; Mario Merone; Roberto Mario Scarpa; Paolo Soda; Rocco Papalia,2020,,https://doi.org/10.1016/s2666-1683(20)32888-3,radiomics; oncology; medical imaging,,FALSE
publish,Positive tissue transglutaminase antibodies with negative endomysial antibodies: Unresolved issues in diagnosing celiac disease,10.1016/j.jim.2020.112910,María Infantino; Mario Merone; Mariangela Manfredi; Valentina Grossi; Alessandra Landini; Maria Grazia Alessio; Giulia Previtali; M. Trevisan; Brunetta Porcelli; Martina Fabris; Donatella Macchia; Danilo Villalta; Luigi Cinquanta; Federico D’Antoni; Giulio Iannello; Paolo Soda; Nicola Bizzaro,2020,,https://doi.org/10.1016/j.jim.2020.112910,,,FALSE
publish,On Using Meta-Features to Learn Under Class Skew in Biomedical Domains,10.1109/cbms49503.2020.00054,Rosa Sicilia; Ermanno Cordelli; Paolo Soda,2020,,https://doi.org/10.1109/cbms49503.2020.00054,medical imaging,,FALSE
publish,Introduction to the special issue on Methods and applications in the analysis of social data in healthcare,10.1016/j.ipm.2020.102427,Alejandro Rodríguez‐González; Sebastián Ventura; Paolo Soda; Jesualdo Tomás Fernández‐Breis,2020,,https://doi.org/10.1016/j.ipm.2020.102427,multimodal learning; medical imaging,,FALSE
publish,Auto-Regressive Time Delayed jump neural network for blood glucose levels forecasting,10.1016/j.knosys.2020.106134,Federico D’Antoni; Mario Merone; Vincenzo Piemonte; Giulio Iannello; Paolo Soda,2020,,https://doi.org/10.1016/j.knosys.2020.106134,medical imaging,,FALSE
publish,AIforCOVID: predicting the clinical outcomes in patients with COVID-19\n applying AI to chest-X-rays. An Italian multicentre study,10.48550/arxiv.2012.06531,Paolo Soda; Natascha Claudia D’Amico; Jacopo Tessadori; Giovanni Valbusa; Valerio Guarrasi; Chandra Bortolotto; Muhammad Usman Akbar; Rosa Sicilia; Ermanno Cordelli; Deborah Fazzini; Michaela Cellina; Giancarlo Oliva; Giovanni Callea; Silvia Panella; Maurizio Cariati; Diletta Cozzi; Vittorio Miele; Elvira Stellato; Gian Paolo Carrafiello; Giulia Castorani; Annalisa Simeone; Lorenzo Preda; Giulio Iannello; Alessio Del Bue; Fabio Tedoldi; Marco Alì; Diego Sona; Sergio Papa,2020,,,radiomics; oncology; COVID-19,,FALSE
publish,1251P Exploring quantitative biomarkers from different tumour volumes for radiomics in lung cancer,10.1016/j.annonc.2020.08.124,Sara Ramella; Rolando Maria D’Angelillo; Michele Fiore; Carlo Greco; Edy Ippolito; Natascha Claudia D’Amico; Ermanno Cordelli; Rosa Sicilia; Paolo Soda,2020,,,radiomics; oncology; medical imaging,,FALSE
publish,Tackling imbalance radiomics in acoustic neuroma,10.1504/ijdmb.2019.101396,Natascha Claudia D'; N.A. Amico; Mario Merone; Rosa Sicilia; Ermanno Cordelli; Federico D’Antoni; N.A. Antoni; Isa Bossi Zanetti; Giovanni Valbusa; Enzo Grossi; G. Beltramo; Deborah Fazzini; Giuseppe Scotti; Giulio Iannello; Paolo Soda,2019,,https://doi.org/10.1504/ijdmb.2019.101396,radiomics; oncology; medical imaging,,FALSE
publish,Radiomics for Distinguishing Myocardial Infarction from Myocarditis at Late Gadolinium Enhancement at MRI: Comparison with Subjective Visual Analysis,10.1148/ryct.2019180026,Tommaso Di Noto; Jochen von Spiczak; Manoj Mannil; Elena Gantert; Paolo Soda; Robert Manka; Hatem Alkadhi,2019,,,radiomics; medical imaging,,FALSE
publish,"On Autonomous Systems: From Reflexive, Imperative and Adaptive Intelligence to Autonomous and Cognitive Intelligence",10.1109/iccicc46617.2019.9146038,Yingxu Wang; Konstantinos N. Plataniotis; Sam Kwong; Henry Leung; Svetlana Yanushkevich; Fakhri Karray; Ming Hou; Newton Howard; Rodolfo A. Fiorini; Paolo Soda; Edward Tunstel; Jianmin Wang; Shushma Patel,2019,,https://doi.org/10.1109/iccicc46617.2019.9146038,medical imaging,,FALSE
publish,OC-0063 CREO Project: exploratory radiomics for predicting adaptive radiotherapy in NSCLC,10.1016/s0167-8140(19)30483-9,Michele Fiore; Carlo Greco; Edy Ippolito; E. Molfese; P. Trecca; M. Miele; Ermanno Cordelli; Rosa Sicilia; Paolo Soda; Rolando Maria D’Angelillo; L. Trodella; Sara Ramella,2019,,https://doi.org/10.1016/s0167-8140(19)30483-9,radiomics; oncology; medical imaging,,FALSE
publish,Grasping Inter-Attribute and Temporal Variability in Multivariate Time Series,10.1109/tbdata.2019.2918807,Paolo Soda; Rosa Sicilia; Ludovica Acciai; Giulio Iannello,2019,,https://doi.org/10.1109/tbdata.2019.2918807,medical imaging,,FALSE
publish,Early radiomics experiences in predicting CyberKnife response in acoustic neuroma,10.1145/3307616.3307620,Natascha Claudia D’Amico; Rosa Sicilia; Ermanno Cordelli; Giovanni Valbusa; Enzo Grossi; Isa Bossi Zanetti; Deborah Fazzini; Giuseppe Scotti; G. Beltramo; Giulio Iannello; Paolo Soda,2019,,https://doi.org/10.1145/3307616.3307620,radiomics; oncology; medical imaging,,FALSE
publish,Early Radiomic Experiences in Classifying Prostate Cancer Aggressiveness using 3D Local Binary Patterns,10.1109/cbms.2019.00078,Rosa Sicilia; Ermanno Cordelli; Mario Merone; Elia Luperto; Rocco Papalia; Giulio Iannello; Paolo Soda,2019,,https://doi.org/10.1109/cbms.2019.00078,radiomics; oncology; medical imaging,,FALSE
publish,Early Experience in Forecasting Blood Glucose Levels Using a Delayed and Auto-Regressive Jump Neural Network,10.1109/iccicc46617.2019.9146049,Federico D’Antoni; Mario Merone; Vincenzo Piemonte; Paolo Pozzilli; Giulio Iannello; Paolo Soda,2019,,https://doi.org/10.1109/iccicc46617.2019.9146049,clinical prediction; medical imaging,,FALSE
publish,AI-based applications in hybrid imaging: how to build smart and truly multi-parametric decision models for radiomics,10.1007/s00259-019-04414-4,Isabella Castiglioni; Francesca Gallivanone; Paolo Soda; Michele Avanzo; Joseph Stancanello; Marco Aiello; Matteo Interlenghi; Marco Salvatore,2019,,https://doi.org/10.1007/s00259-019-04414-4,radiomics; medical imaging,,FALSE
publish,Twitter rumour detection in the health domain,10.1016/j.eswa.2018.05.019,Rosa Sicilia; Stella Lo Giudice; Yulong Pei; Mykola Pechenizkiy; Paolo Soda,2018,,,medical imaging,,FALSE
publish,SAT0642 A cad system in hep-2 iif reading: a multicentre study,10.1136/annrheumdis-2018-eular.3230,A. Rigon; María Infantino; Mario Merone; Giulio Iannello; Carlo Sansone; Anǵela Tincani; Ilaria Cavazzana; M Manfredi; Antonella Radice; Paolo Soda; Antonella Afeltra,2018,,,medical imaging,,FALSE
publish,Radiomics for Predicting CyberKnife response in acoustic neuroma: a pilot study,10.1109/bibm.2018.8621276,Natascha Claudia DrAmico; Rosa Sicilia; Ermanno Cordelli; Giovanni Valbusa; Enzo Grossi; Isa Bossi Zanetti; G. Beltramo; Deborah Fazzini; Giuseppe Scotti; Giulio Iannello; Paolo Soda,2018,,https://doi.org/10.1109/bibm.2018.8621276,radiomics; oncology; medical imaging,,FALSE
publish,PO-0799: An externally validated MRI radiomics model for predicting clinical response in rectal cancer,10.1016/s0167-8140(18)31109-5,Carlotta Masciocchi; Ermanno Cordelli; Rosa Sicilia; N. Dinapoli; Andrea Damiani; Brunella Barbaro; Laura Boldrini; Calogero Casà; Davide Cusumano; Giuditta Chiloiro; Maria Antonietta Gambacorta; Roberto Gatta; Jacopo Lenkowicz; Johan van Soest; A. Dekker; Philippe Lambin; Paolo Soda; Giancarlo Iannello; Vincenzo Valentini,2018,,https://doi.org/10.1016/s0167-8140(18)31109-5,radiomics; oncology; medical imaging,,FALSE
publish,Hospital 4.0 and Its Innovation in Methodologies and Technologies,10.1109/cbms.2018.00065,Pierangelo Afferni; Mario Merone; Paolo Soda,2018,,https://doi.org/10.1109/cbms.2018.00065,generative AI; medical imaging,,FALSE
publish,Exploratory Radiomics for Predicting Adaptive Radiotherapy in Non-Small Cell Lung Cancer,10.1109/cbms.2018.00051,Rosa Sicilia; Ermanno Cordelli; Sara Ramella; Michele Fiore; Carlo Greco; E. Molfese; M. Miele; Enrica Vinciguerra; Patrizia Cornacchione; Edy Ippolito; Rolando Maria D’Angelillo; Giulio Iannello; Paolo Soda,2018,,https://doi.org/10.1109/cbms.2018.00051,radiomics; oncology; clinical prediction,,FALSE
publish,Early experiences in 4D quantitative analysis of insulin granules in living beta-cells,10.1109/bibm.2018.8621293,Ermanno Cordelli; Mario Merone; Flavio Di Giacinto; Bareket Daniel; Giuseppe Maulucci; Shlomo Sasson; Paolo Soda,2018,,https://doi.org/10.1109/bibm.2018.8621293,generative AI; medical imaging,,FALSE
publish,Discovering COPD phenotyping via simultaneous feature selection and clustering,10.1109/bibm.2018.8621443,Mario Merone; Panaiotis Finamore; Claudio Pedone; Raffaele Antonelli Incalzi; Giulio Iannello; Paolo Soda,2018,,https://doi.org/10.1109/bibm.2018.8621443,oncology; clinical prediction; medical imaging,,FALSE
publish,Cross-topic Rumour Detection in the Health Domain,10.1109/bibm.2018.8621580,Rosa Sicilia; Mario Merone; Roberto Valenti; Ermanno Cordelli; Federico D’Antoni; Vincenzo De Ruvo; Patrizia Benedetta Dragone; Sara Esposito; Paolo Soda,2018,,https://doi.org/10.1109/bibm.2018.8621580,generative AI; multimodal learning; medical imaging,,FALSE
publish,Analytical variability in the determination of anti-double-stranded DNA antibodies: the strong need of a better definition of the old and new tests,10.1007/s12026-018-8992-9,María Infantino; Mariangela Manfredi; Mario Merone; Valentina Grossi; Maurizio Benucci; Francesca Li Gobbi; Francesca Bandinelli; Arianna Damiani; Paolo Soda,2018,,https://doi.org/10.1007/s12026-018-8992-9,,,FALSE
publish,ANA testing in ‘real life‘,10.1136/annrheumdis-2018-214615,María Infantino; Mariangela Manfredi; Paolo Soda; Mario Merone; Antonella Afeltra; Amelia Rigon,2018,,https://doi.org/10.1136/annrheumdis-2018-214615,medical imaging,,FALSE
publish,A radiomic approach for adaptive radiotherapy in non-small cell lung cancer patients,10.1371/journal.pone.0207455,Sara Ramella; Michele Fiore; Carlo Greco; Ermanno Cordelli; Rosa Sicilia; Mario Merone; E. Molfese; M. Miele; Patrizia Cornacchione; Edy Ippolito; Giulio Iannello; Rolando Maria D’Angelillo; Paolo Soda,2018,,,radiomics; oncology; clinical prediction,,FALSE
publish,A decision support system for type 1 diabetes mellitus diagnostics based on dual channel analysis of red blood cell membrane fluidity,10.1016/j.cmpb.2018.05.025,Ermanno Cordelli; Giuseppe Maulucci; Marco De Spirito; Alessandro Rizzi; Dario Pitocco; Paolo Soda,2018,,https://doi.org/10.1016/j.cmpb.2018.05.025,,,FALSE
publish,A computer-aided diagnosis system for HEp-2 fluorescence intensity classification,10.1016/j.artmed.2018.11.002,Mario Merone; Carlo Sansone; Paolo Soda,2018,,https://doi.org/10.1016/j.artmed.2018.11.002,medical imaging,,FALSE
publish,The inter-observer reading variability in anti-nuclear antibodies indirect (ANA) immunofluorescence test: A multicenter evaluation and a review of the literature,10.1016/j.autrev.2017.10.006,A. Rigon; María Infantino; Mario Merone; Giulio Iannello; Anǵela Tincani; Ilaria Cavazzana; Nice Carabellese; Antonella Radice; M Manfredi; Paolo Soda; Antonella Afeltra,2017,,https://doi.org/10.1016/j.autrev.2017.10.006,medical imaging,,FALSE
publish,Phase separation of the plasma membrane in human red blood cells as a potential tool for diagnosis and progression monitoring of type 1 diabetes mellitus,10.1371/journal.pone.0184109,Giuseppe Maulucci; Ermanno Cordelli; Alessandro Rizzi; Francesca De Leva; Massimiliano Papi; Gabriele Ciasca; Daniela Samengo; Giovambattista Pani; Dario Pitocco; Paolo Soda; Giovanni Ghirlanda; Giulio Iannello; Marco De Spirito,2017,,,medical imaging,,FALSE
publish,Health-related rumour detection on Twitter,10.1109/bibm.2017.8217899,Rosa Sicilia; Stella Lo Giudice; Yulong Pei; Mykola Pechenizkiy; Paolo Soda,2017,,https://doi.org/10.1109/bibm.2017.8217899,medical imaging,,FALSE
publish,Feature selection and resampling in class imbalance learning: Which comes first? An empirical study in the biological domain,10.1109/bibm.2017.8217782,Chongsheng Zhang; Jingjun Bi; Paolo Soda,2017,,https://doi.org/10.1109/bibm.2017.8217782,clinical prediction; medical imaging,,FALSE
publish,An automated and unobtrusive system for cough detection,10.1109/lsc.2017.8268175,Leonardo Di Perna; Gabriele Spina; Susannah Thackray-Nocera; Michael G. Crooks; Alyn H. Morice; Paolo Soda; Albertus C. den Brinker,2017,,https://doi.org/10.1109/lsc.2017.8268175,clinical prediction; medical imaging,,FALSE
publish,A Decision Support System for Tele-Monitoring COPD-Related Worrisome Events,10.1109/jbhi.2017.2654682,Mario Merone; Claudio Pedone; Giuseppe Capasso; Raffaele Antonelli Incalzi; Paolo Soda,2017,,https://doi.org/10.1109/jbhi.2017.2654682,oncology; generative AI; medical imaging,,FALSE
publish,Towards automated neuron tracing via global and local 3D image analysis,10.1109/isbi.2016.7493274,Ludovica Acciai; Irene Costantini; Francesco S. Pavone; Valerio Conti; Renzo Guerrini; Paolo Soda; Giulio Iannello,2016,,https://doi.org/10.1109/isbi.2016.7493274,medical imaging,,FALSE
publish,The burden of the variability introduced by the HEp-2 assay kit and the CAD system in ANA indirect immunofluorescence test,10.1007/s12026-016-8845-3,María Infantino; Francesca Meacci; Valentina Grossi; Mariangela Manfredi; Maurizio Benucci; Mario Merone; Paolo Soda,2016,,https://doi.org/10.1007/s12026-016-8845-3,medical imaging,,FALSE
publish,On the remote detection of COPD-related worrisome events,10.1109/bhi.2016.7455828,Mario Merone; Leonardo Onofri; Claudio Pedone; Angela M. Bussu; Barbara F. M. Rubiu; Giuseppe Capasso; Silvano Salaris; Giulio Iannello; Raffaele Antonelli Incalzi; Paolo Soda,2016,,https://doi.org/10.1109/bhi.2016.7455828,generative AI; medical imaging,,FALSE
publish,On Using Active Contour to Segment HEp-2 Cells,10.1109/cbms.2016.49,Mario Merone; Paolo Soda,2016,,https://doi.org/10.1109/cbms.2016.49,medical imaging,,FALSE
publish,Early Experiences in Using Blood Cells Biomembranes as Markers for Diabetes Diagnosis,10.1109/cbms.2016.60,Ermanno Cordelli; Giovambattista Pani; Dario Pitocco; Giuseppe Maulucci; Paolo Soda,2016,,https://doi.org/10.1109/cbms.2016.60,medical imaging,,FALSE
publish,ECG databases for biometric systems: A systematic review,10.1016/j.eswa.2016.09.030,Mario Merone; Paolo Soda; Mario Sansone; Carlo Sansone,2016,,https://doi.org/10.1016/j.eswa.2016.09.030,,,FALSE
publish,Automatic Neuron Tracing Using a Locally Tunable Approach,10.1109/cbms.2016.48,Ludovica Acciai; Paolo Soda; Giulio Iannello,2016,,https://doi.org/10.1109/cbms.2016.48,medical imaging,,FALSE
publish,Automated Neuron Tracing Methods: An Updated Account,10.1007/s12021-016-9310-0,Ludovica Acciai; Paolo Soda; Giulio Iannello,2016,,https://doi.org/10.1007/s12021-016-9310-0,medical imaging,,FALSE
publish,A survey on using domain and contextual knowledge for human activity recognition in video streams,10.1016/j.eswa.2016.06.011,Leonardo Onofri; Paolo Soda; Mykola Pechenizkiy; Giulio Iannello,2016,,https://doi.org/10.1016/j.eswa.2016.06.011,medical imaging,,FALSE
publish,Quantitative neuroanatomy of all Purkinje cells with light sheet microscopy and high-throughput image analysis,10.3389/fnana.2015.00068,Ludovico Silvestri; Marco Paciscopi; Paolo Soda; Filippo Biamonte; Giulio Iannello; Paolo Frasconi; Francesco S. Pavone,2015,,,generative AI; medical imaging,,FALSE
publish,FRI0574 Slim-System in ANA IIF Reading: A Multicentre Study for the Assessment of Interobserver Reading Variability,10.1136/annrheumdis-2015-eular.3772,A. Rigon; Paolo Soda; María Infantino; Antonella Radice; Anǵela Tincani; Mario Merone; Ilaria Cavazzana; Nice Carabellese; Giulio Iannello; Antonella Afeltra,2015,,https://doi.org/10.1136/annrheumdis-2015-eular.3772,medical imaging,,FALSE
publish,Computer-based automatic identification of neurons in gigavoxel-sized 3D human brain images,10.1109/embc.2015.7320182,Paolo Soda; Ludovica Acciai; Ermanno Cordelli; Irene Costantini; Leonardo Sacconi; Francesco S. Pavone; Valerio Conti; Renzo Guerrini; Paolo Frasconi; Giulio Iannello,2015,,https://doi.org/10.1109/embc.2015.7320182,medical imaging,,FALSE
publish,A multi-environment dataset for activity of daily living recognition in video streams,10.1109/embc.2015.7318470,Alessandro Borreo; Leonardo Onofri; Paolo Soda,2015,,https://doi.org/10.1109/embc.2015.7318470,medical imaging,,FALSE
publish,“Real-time” Instance Selection for Biomedical Data Classification,10.1007/978-3-319-10160-6_35,Chongsheng Zhang; Roberto D’Ambrosio; Paolo Soda,2014,,https://doi.org/10.1007/978-3-319-10160-6_35,medical imaging,,FALSE
publish,The classification of Crithidia luciliae immunofluorescence test (CLIFT) using a novel automated system,10.1186/ar4510,Francesca Buzzulini; Amelia Rigon; Paolo Soda; Leonardo Onofri; María Infantino; Luisa Arcarese; Giulio Iannello; Antonella Afeltra,2014,,,medical imaging,,FALSE
publish,Special issue on the analysis and recognition of indirect immuno-fluorescence images,10.1016/j.patcog.2014.01.014,Pasquale Foggia; Gennaro Percannella; Paolo Soda; Mario Vento,2014,,https://doi.org/10.1016/j.patcog.2014.01.014,medical imaging,,FALSE
publish,Real-Time Biomedical Instance Selection,10.1109/cbms.2014.113,Chongsheng Zhang; Roberto D’Ambrosio; Paolo Soda,2014,,https://doi.org/10.1109/cbms.2014.113,medical imaging,,FALSE
publish,Mitotic cells recognition in HEp-2 images,10.1016/j.patrec.2014.03.011,Giulio Iannello; Gennaro Percannella; Paolo Soda; Mario Vento,2014,,https://doi.org/10.1016/j.patrec.2014.03.011,oncology; medical imaging,,FALSE
publish,Large-scale automated identification of mouse brain cells in confocal light sheet microscopy images,10.1093/bioinformatics/btu469,Paolo Frasconi; Ludovico Silvestri; Paolo Soda; Roberto Cortini; Francesco S. Pavone; Giulio Iannello,2014,,,medical imaging,,FALSE
publish,Early Experiences in COPD Exacerbation Detection,10.1109/cbms.2014.46,Mario Merone; Leonardo Onofri; Paolo Soda; Claudio Pedonez; Raffaele Antonelli Incalziz; Giulio Iannello,2014,,https://doi.org/10.1109/cbms.2014.46,generative AI; clinical prediction; medical imaging,,FALSE
publish,BioImage Informatics: The challenge of knowledge extraction from biological images,10.1109/dt.2014.6868733,Paolo Soda,2014,,https://doi.org/10.1109/dt.2014.6868733,medical imaging,,FALSE
publish,A HPC infrastructure for processing and visualizing neuro-anatomical images obtained by Confocal Light Sheet Microscopy,10.1109/hpcsim.2014.6903741,Alessandro Bria; Giulio Iannello; Paolo Soda; Hanchuan Peng; Giovanni Erbacci; Giuseppe Fiameni; Giacomo Mariani; Roberto Mucci; Marco Rorro; Francesco S. Pavone; Ludovico Silvestri; Paolo Frasconi; Roberto Cortini,2014,,https://doi.org/10.1109/hpcsim.2014.6903741,medical imaging,,FALSE
publish,The illusion box of Syndactyly: Setup and ad hoc algorithm to induce virtual fingers webbing,10.1109/ner.2013.6695976,Mario Merone; Paolo Soda; Giovanni Di Pino; Domenico Formica; Giovanni Pellegrino; Silvestro Micera; Vincenzo Di Lazzaro; Giulio Iannello; Eugenio Guglielmelli,2013,,https://doi.org/10.1109/ner.2013.6695976,medical imaging,,FALSE
publish,Solving biomedical classification tasks by softmax reconstruction in ECOC framework,10.1109/cbms.2013.6627834,Roberto D’Ambrosio; Giulio Iannello; Paolo Soda,2013,,https://doi.org/10.1109/cbms.2013.6627834,medical imaging,,FALSE
publish,Softmax Regression for ECOC Reconstruction,10.1007/978-3-642-41181-6_69,Roberto D’Ambrosio; Giulio Iannello; Paolo Soda,2013,,,medical imaging,,FALSE
publish,Multiple subsequence combination in human action recognition,10.1049/iet-cvi.2013.0015,Leonardo Onofri; Paolo Soda; Giulio Iannello,2013,,https://doi.org/10.1049/iet-cvi.2013.0015,medical imaging,,FALSE
publish,Copyright page,10.1109/cbms.2013.6627748,Pedro Pereira Rodrigues; Mykola Pechenizkiy; João Gama; Ricardo Cruz‐Correia; Jiming Liu; Agma J. M. Traina; Peter Lucas; Paolo Soda,2013,,,,,FALSE
publish,Centromere and cytoplasmic staining pattern recognition: a local approach,10.1007/s11517-013-1102-1,Giulio Iannello; Leonardo Onofri; Paolo Soda,2013,,https://doi.org/10.1007/s11517-013-1102-1,medical imaging,,FALSE
publish,Benchmarking HEp-2 Cells Classification Methods,10.1109/tmi.2013.2268163,Pasquale Foggia; Gennaro Percannella; Paolo Soda; Mario Vento,2013,,https://doi.org/10.1109/tmi.2013.2268163,medical imaging,,FALSE
publish,A Slightly Supervised Approach for Positive/Negative Classification of Fluorescence Intensity in HEp-2 Images,10.1007/978-3-642-41184-7_33,Giulio Iannello; Leonardo Onofri; Paolo Soda,2013,,https://doi.org/10.1007/978-3-642-41184-7_33,medical imaging,,FALSE
publish,Whole-body isometric force/torque measurements for functional assessment in neuro-rehabilitation: User interface and data pre-processing techniques,10.1016/j.cmpb.2012.10.017,Stefano Mazzoleni; Marko Munih; András József Tóth; Justin Činkelj; Mihály Jurák; Jo Van Vaerenbergh; G. Cavallo; Paolo Soda; Paolo Dario; Eugenio Guglielmelli,2012,,https://doi.org/10.1016/j.cmpb.2012.10.017,medical imaging,,FALSE
publish,Trends in computer-based medical systems,10.1145/2384556.2384563,Paolo Soda; Sameer Antani; Francesco Tortorella; Mario Cannataro; Mykola Pechenizkiy; Alexey Tsymbal,2012,,https://doi.org/10.1145/2384556.2384563,oncology; medical imaging,,FALSE
publish,Preface,10.1109/cbms.2012.6266288,Paolo Soda; Francesco Tortorella,2012,,https://doi.org/10.1109/cbms.2012.6266288,,,FALSE
publish,Polichotomies on Imbalanced Domains by One-per-Class Compensated Reconstruction Rule,10.1007/978-3-642-34166-3_33,Roberto D’Ambrosio; Paolo Soda,2012,,https://doi.org/10.1007/978-3-642-34166-3_33,medical imaging,,FALSE
publish,Biomedical Images Classification by Universal Nearest Neighbours Classifier Using Posterior Probability,10.1007/978-3-642-35428-1_15,Roberto D’Ambrosio; Wafa Bel Haj Ali; Richard Nock; Paolo Soda; Frank Nielsen; Michel Barlaud,2012,,https://doi.org/10.1007/978-3-642-35428-1_15,oncology; COVID-19; medical imaging,,FALSE
publish,A classification-based approach to segment HEp-2 cells,10.1109/cbms.2012.6266311,Gennaro Percannella; Paolo Soda; Mario Vento,2012,,https://doi.org/10.1109/cbms.2012.6266311,medical imaging,,FALSE
publish,A bag of visual words approach for centromere and cytoplasmic staining pattern classification on HEp-2 images,10.1109/cbms.2012.6266360,Giulio Iannello; Leonardo Onofri; Paolo Soda,2012,,https://doi.org/10.1109/cbms.2012.6266360,medical imaging,,FALSE
publish,A Double-Ensemble Approach for Classifying Skewed Data Streams,10.1007/978-3-642-30217-6_22,Chongsheng Zhang; Paolo Soda,2012,,https://doi.org/10.1007/978-3-642-30217-6_22,medical imaging,,FALSE
publish,Novel opportunities in automated classification of antinuclear antibodies on HEp-2 cells,10.1016/j.autrev.2011.04.022,Amelia Rigon; Francesca Buzzulini; Paolo Soda; Leonardo Onofri; Luisa Arcarese; Giulio Iannello; Antonella Afeltra,2011,,https://doi.org/10.1016/j.autrev.2011.04.022,medical imaging,,FALSE
publish,Mitotic HEp-2 Cells Recognition under Class Skew,10.1007/978-3-642-24088-1_37,Gennaro Percannella; Paolo Soda; Mario Vento,2011,,https://doi.org/10.1007/978-3-642-24088-1_37,medical imaging,,FALSE
publish,Color to grayscale staining pattern representation in IIF,10.1109/cbms.2011.5999110,Ermanno Cordelli; Paolo Soda,2011,,https://doi.org/10.1109/cbms.2011.5999110,medical imaging,,FALSE
publish,Automatic Facial Expression Recognition Using Statistical-Like Moments,10.1007/978-3-642-24085-0_60,Roberto D’Ambrosio; Giulio Iannello; Paolo Soda,2011,,,medical imaging,,FALSE
publish,An efficient autofocus algorithm for indirect immunofluorescence applications,10.1109/cbms.2011.5999040,Giulio Iannello; Leonardo Onofri; Gianpaolo Punzo; Paolo Soda,2011,,https://doi.org/10.1109/cbms.2011.5999040,medical imaging,,FALSE
